,scores,labels
273,0.21177457,0
274,0.23136215,0
275,0.2121201,0
276,0.2193326,0
277,0.21899872,0
278,0.21205659,0
279,0.2428805,0
280,0.21530285,0
281,0.21652488,0
282,0.20911315,0
283,0.22027706,0
284,0.2074348,0
285,0.22252531,0
286,0.22492468,0
287,0.21196495,0
288,0.22135949,0
289,0.19757576,0
290,0.20402804,0
291,0.20207424,0
292,0.20326935,0
293,0.21422358,0
294,0.20837174,0
295,0.20372541,0
296,0.2105631,0
297,0.21756855,0
298,0.22308746,0
299,0.20927036,0
300,0.21344732,0
301,0.22159462,0
302,0.20741819,0
303,0.21584134,0
304,0.20149446,0
305,0.22151755,0
306,0.21857047,0
307,0.20666094,0
308,0.20522337,0
309,0.19929436,0
310,0.21519724,0
311,0.21232496,0
312,0.21762753,0
313,0.21260662,0
314,0.23506093,0
315,0.22003761,0
316,0.21365245,0
317,0.22046714,0
318,0.21477513,0
319,0.21049121,0
320,0.21363986,0
321,0.21860628,0
322,0.2083811,0
323,0.22653599,0
324,0.21942364,0
325,0.21909533,0
326,0.20500906,0
327,0.21242972,0
328,0.19855566,0
329,0.21942683,0
330,0.1892538,0
331,0.21351181,0
332,0.21143861,0
333,0.18876837,0
334,0.22160745,0
335,0.20925598,0
336,0.21113482,0
337,0.21619701,0
338,0.21363397,0
339,0.19887748,0
340,0.19718955,0
341,0.20391612,0
342,0.20917349,0
343,0.2127363,0
344,0.21987219,0
345,0.21894093,0
346,0.21634379,0
347,0.20904462,0
348,0.2221868,0
349,0.22759953,0
350,0.21648125,0
351,0.22345166,0
352,0.2125678,0
353,0.21887746,0
354,0.22604279,0
355,0.21414232,0
356,0.20658886,0
357,0.22657715,0
358,0.22234447,0
359,0.21572967,0
360,0.22275233,0
361,0.22741912,0
362,0.21876958,0
363,0.20598829,0
364,0.21433282,0
365,0.22277503,0
366,0.20013152,0
367,0.23256011,0
368,0.2120332,0
369,0.2026857,0
370,0.2198739,0
371,0.21594654,0
372,0.18812607,0
373,0.24074458,0
374,0.22818851,0
375,0.20862345,0
376,0.19137765,0
377,0.21214823,0
378,0.20702462,0
379,0.21570408,0
380,0.21322803,0
381,0.21100818,0
382,0.21012802,0
383,0.20974083,0
384,0.22491351,0
385,0.22493152,0
386,0.23470211,0
387,0.18435417,0
388,0.21030365,0
389,0.20095511,0
390,0.21133928,0
391,0.21429372,0
392,0.21787731,0
393,0.21472572,0
394,0.21932021,0
395,0.21218951,0
396,0.23286276,0
397,0.21568112,0
398,0.2268306,0
399,0.21217786,0
400,0.22286005,0
401,0.20139161,0
402,0.19012038,0
403,0.21559706,0
404,0.20616738,0
405,0.22230983,0
406,0.21257131,0
407,0.21602802,0
408,0.21734737,0
409,0.21972159,0
410,0.22175089,0
411,0.23889546,0
412,0.22038865,0
413,0.21273537,0
414,0.219188,0
415,0.21328369,0
416,0.21621548,0
417,0.21283291,0
418,0.22127266,0
419,0.21860246,0
420,0.21009283,0
421,0.20773578,0
422,0.21680427,0
423,0.20839015,0
424,0.21705352,0
425,0.20127188,0
426,0.20992856,0
427,0.2181562,0
428,0.229421,0
429,0.21355382,0
430,0.21673405,0
431,0.2199198,0
432,0.21469474,0
433,0.20849387,0
434,0.20862845,0
435,0.2205653,0
436,0.16699839,0
437,0.21028934,0
438,0.18899302,0
439,0.22305866,0
440,0.21816583,0
441,0.2068254,0
442,0.20920932,0
443,0.20449166,0
444,0.20030046,0
445,0.21452093,0
446,0.21818557,0
447,0.21239392,0
448,0.20746045,0
449,0.21323645,0
450,0.21073471,0
451,0.19833288,0
452,0.21561848,0
453,0.2194929,0
454,0.23313256,0
455,0.20837937,0
456,0.21505277,0
457,0.22367564,0
458,0.21411996,0
459,0.21147099,0
460,0.20143925,0
461,0.19078414,0
462,0.21919394,0
463,0.21322024,0
464,0.21169086,0
465,0.21945897,0
466,0.2206136,0
467,0.22594343,0
468,0.21424079,0
469,0.21787639,0
470,0.20533629,0
471,0.19505322,0
472,0.22214566,0
473,0.21265219,0
474,0.19777928,0
475,0.21941833,0
476,0.23018451,0
477,0.20567003,0
478,0.20755048,0
479,0.21442734,0
480,0.18684617,0
481,0.20707731,0
482,0.18589664,0
483,0.22137295,0
484,0.23486932,0
485,0.2252075,0
486,0.21449351,0
487,0.21126233,0
488,0.20300798,0
489,0.21784809,0
490,0.22714709,0
491,0.22794643,0
492,0.20610075,0
493,0.21020582,0
494,0.21802211,0
495,0.21625547,0
496,0.20944814,0
497,0.20518517,0
498,0.22176516,0
499,0.22496808,0
500,0.21057487,0
501,0.20834208,0
502,0.19805478,0
503,0.2107363,0
504,0.23213749,0
505,0.21184035,0
506,0.21183656,0
507,0.21916734,0
508,0.22850214,0
509,0.22446275,0
510,0.20296577,0
511,0.21744195,0
512,0.213176,0
513,0.2010078,0
514,0.21341553,0
515,0.22519313,0
516,0.20420979,0
517,0.21443343,0
518,0.2118341,0
519,0.21988694,0
520,0.2044591,0
521,0.21310155,0
522,0.21050088,0
523,0.2079557,0
524,0.20031627,0
525,0.22207332,0
526,0.20769341,0
527,0.21735397,0
528,0.21626468,0
529,0.2259279,0
530,0.2138412,0
531,0.22484699,0
532,0.2128345,0
533,0.22029968,0
534,0.21404658,0
535,0.20541568,0
536,0.22713558,0
537,0.23630281,0
538,0.21030866,0
539,0.2058318,0
540,0.21726976,0
541,0.21186619,0
542,0.21375349,0
543,0.230389,0
544,0.21564393,0
545,0.21074665,0
546,0.21752988,0
547,0.2208385,0
548,0.21983695,0
549,0.20377937,0
550,0.21756046,0
551,0.20753579,0
552,0.21028078,0
553,0.21799736,0
554,0.2080775,0
555,0.20142071,0
556,0.2340908,0
557,0.1945056,0
558,0.21467248,0
559,0.2189,0
560,0.21503846,0
561,0.20805621,0
562,0.20776446,0
563,0.21638012,0
564,0.20463367,0
565,0.21871702,0
566,0.2152673,0
567,0.20600538,0
568,0.21460056,0
569,0.21107927,0
570,0.20793293,0
571,0.22570463,0
572,0.19758473,0
573,0.20912114,0
574,0.21581881,0
575,0.21982265,0
576,0.21550162,0
577,0.21121843,0
578,0.21089688,0
579,0.20695734,0
580,0.21468039,0
581,0.20896707,0
582,0.19459556,0
583,0.209729,0
584,0.21458392,0
585,0.21542373,0
586,0.18999566,0
587,0.221571,0
588,0.2225153,0
589,0.21496907,0
590,0.2028989,0
591,0.21564198,0
592,0.21027856,0
593,0.21070604,0
594,0.21385656,0
595,0.21958247,0
596,0.19200061,0
597,0.19864075,0
598,0.22032233,0
599,0.20988646,0
600,0.22235163,0
601,0.23209484,0
602,0.20707345,0
603,0.21649323,0
604,0.1945506,0
605,0.19963716,0
606,0.21335201,0
607,0.21845661,0
608,0.2203062,0
609,0.2132359,0
610,0.19893642,0
611,0.21699122,0
612,0.21512727,0
613,0.21651573,0
614,0.2133178,0
615,0.2137029,0
616,0.20385042,0
617,0.20447396,0
618,0.21407609,0
619,0.2141676,0
620,0.20447026,0
621,0.21169372,0
622,0.22722188,0
623,0.21818636,0
624,0.21064082,0
625,0.22246344,0
626,0.21248464,0
627,0.21858294,0
628,0.21253434,0
629,0.21467987,0
630,0.21114941,0
631,0.20734596,0
632,0.20361452,0
633,0.21829,0
634,0.20999148,0
635,0.21483591,0
636,0.21534376,0
637,0.20785375,0
638,0.21403979,0
639,0.21317427,0
640,0.20918791,0
641,0.21703713,0
642,0.20695177,0
643,0.21372385,0
644,0.20882931,0
645,0.21613637,0
646,0.21785128,0
647,0.21441899,0
648,0.20187572,0
649,0.2264005,0
650,0.20687838,0
651,0.22886513,0
652,0.22779885,0
653,0.21319835,0
654,0.22242127,0
655,0.18638389,0
656,0.188308,0
657,0.23176317,0
658,0.22181399,0
659,0.21475048,0
660,0.21831432,0
661,0.2114992,0
662,0.20671634,0
663,0.21384588,0
664,0.23273921,0
665,0.22032838,0
666,0.21973753,0
667,0.20835213,0
668,0.2106057,0
669,0.21287714,0
670,0.21775828,0
671,0.22688313,0
672,0.22123031,0
673,0.22069347,0
674,0.20527935,0
675,0.20325993,0
676,0.2150939,0
677,0.22195616,0
678,0.22288337,0
679,0.21205567,0
680,0.21679926,0
681,0.21168426,0
682,0.21486254,0
683,0.21616443,0
684,0.21563879,0
685,0.21880467,0
686,0.22003189,0
687,0.21641456,0
688,0.22049116,0
689,0.2141227,0
690,0.22402811,0
691,0.21584025,0
692,0.21979904,0
693,0.21142653,0
694,0.22268991,0
695,0.24369986,0
696,0.2139428,0
697,0.23096521,0
698,0.21701331,0
699,0.2144037,0
700,0.20323758,0
701,0.22681022,0
702,0.22897843,0
703,0.22568928,0
704,0.20947443,0
705,0.22135933,0
706,0.21967097,0
707,0.20478795,0
708,0.20840727,0
709,0.23726998,0
710,0.20805624,0
711,0.23171388,0
712,0.21576527,0
713,0.20258747,0
714,0.21589093,0
715,0.2099912,0
716,0.22720008,0
717,0.21489154,0
718,0.19646443,0
719,0.21537748,0
720,0.22572842,0
721,0.215414,0
722,0.22109537,0
723,0.1942519,0
724,0.2189941,0
725,0.21510188,0
726,0.19790795,0
727,0.21021071,0
728,0.20903683,0
729,0.19256656,0
730,0.22990556,0
731,0.22160487,0
732,0.22268973,0
733,0.2249488,0
734,0.2184011,0
735,0.21457572,0
736,0.21185021,0
737,0.2234366,0
738,0.21221769,0
739,0.20933361,0
740,0.22035761,0
741,0.21664453,0
742,0.21982603,0
743,0.21464692,0
744,0.2066684,0
745,0.22569986,0
746,0.21323171,0
747,0.20592676,0
748,0.20240939,0
749,0.21192102,0
750,0.19748335,0
751,0.21873704,0
752,0.21603452,0
753,0.21472168,0
754,0.21468663,0
755,0.21657048,0
756,0.22679901,0
757,0.21679282,0
758,0.22966023,0
759,0.21902056,0
760,0.2248836,0
761,0.21325521,0
762,0.21943171,0
763,0.21919513,0
764,0.22205095,0
765,0.23586474,0
766,0.22226496,0
767,0.22887948,0
768,0.22274418,0
769,0.2082179,0
770,0.21858035,0
771,0.21464908,0
772,0.20717768,0
773,0.21613847,0
774,0.22488618,0
775,0.21570444,0
776,0.23165236,0
777,0.21987203,0
778,0.2197166,0
779,0.20843077,0
780,0.2212253,0
781,0.20133956,0
782,0.22256604,0
783,0.23220392,0
784,0.21264862,0
785,0.21735656,0
786,0.23390959,0
787,0.21322696,0
788,0.22053866,0
789,0.2292881,0
790,0.2098671,0
791,0.20802525,0
792,0.23048654,0
793,0.21403436,0
794,0.20289996,0
795,0.2171173,0
796,0.21732736,0
797,0.22940893,0
798,0.21672252,0
799,0.22972107,0
800,0.21537653,0
801,0.23288488,0
802,0.22633718,0
803,0.22213088,0
804,0.20675142,0
805,0.2077496,0
806,0.22567473,0
807,0.22145326,0
808,0.21568513,0
809,0.23516455,0
810,0.22832727,0
811,0.2429839,0
812,0.22262013,0
813,0.21306872,0
814,0.20970006,0
815,0.23649319,0
816,0.21767183,0
817,0.2271608,0
818,0.20899868,0
819,0.21426602,0
820,0.22262183,0
821,0.22479926,0
822,0.18440333,0
823,0.21135937,0
824,0.23609863,0
825,0.20895067,0
826,0.21911679,0
827,0.21671663,0
828,0.2200772,0
829,0.20152359,0
830,0.2246776,0
831,0.21250062,0
832,0.22010589,0
833,0.22048667,0
834,0.21664433,0
835,0.22462557,0
836,0.21888714,0
837,0.21711095,0
838,0.22518311,0
839,0.2167316,0
840,0.21913481,0
841,0.20634511,0
842,0.21551314,0
843,0.19863074,0
844,0.21409504,0
845,0.21831346,0
846,0.22772121,0
847,0.21215086,0
848,0.21465783,0
849,0.2155128,0
850,0.21033831,0
851,0.20823887,0
852,0.22376564,0
853,0.21291976,0
854,0.21700922,0
855,0.23363988,0
856,0.19896862,0
857,0.23268381,0
858,0.2525575,0
859,0.21102591,0
860,0.21658914,0
861,0.22183247,0
862,0.19802019,0
863,0.2025198,0
864,0.1968534,0
865,0.21667035,0
866,0.21886611,0
867,0.22554131,0
868,0.21206856,0
869,0.22046976,0
870,0.219502,0
871,0.22938855,0
872,0.21201138,0
873,0.20500045,0
874,0.22958279,0
875,0.21447547,0
876,0.24339925,0
877,0.21974285,0
878,0.22233413,0
879,0.21266904,0
880,0.21875481,0
881,0.21261065,0
882,0.21583708,0
883,0.21550727,0
884,0.2216264,0
885,0.21376085,0
886,0.22092758,0
887,0.21364026,0
888,0.22570948,0
889,0.2237757,0
890,0.2152801,0
891,0.21253593,0
892,0.24085627,0
893,0.20171006,0
894,0.21731551,0
895,0.21881847,0
896,0.21842061,0
897,0.20966525,0
898,0.20406866,0
899,0.2151244,0
900,0.2147098,0
901,0.2210068,0
902,0.22303908,0
903,0.20807862,0
904,0.21813019,0
905,0.21527155,0
906,0.21457763,0
907,0.2318915,0
908,0.19979586,0
909,0.21874543,0
910,0.20850892,0
911,0.23133695,0
912,0.20542791,0
913,0.23110993,0
914,0.21563232,0
915,0.20622769,0
916,0.22242999,0
917,0.23652633,0
918,0.21213703,0
919,0.21394268,0
920,0.20987646,0
921,0.21414652,0
922,0.20827341,0
923,0.22656608,0
924,0.20949803,0
925,0.22025147,0
926,0.21194978,0
927,0.22953449,0
928,0.21160291,0
929,0.20729561,0
930,0.20978414,0
931,0.21698968,0
932,0.21724942,0
933,0.22356223,0
934,0.21666948,0
935,0.21632543,0
936,0.22671734,0
937,0.2165081,0
938,0.21766472,0
939,0.21579981,0
940,0.21907048,0
941,0.21060653,0
942,0.21860123,0
943,0.2225412,0
944,0.22107768,0
945,0.20912683,0
946,0.22277927,0
947,0.21441399,0
948,0.22860456,0
949,0.21334775,0
950,0.20722656,0
951,0.22791794,0
952,0.2105773,0
953,0.22291958,0
954,0.22103654,0
955,0.2198735,0
956,0.22659789,0
957,0.21802735,0
958,0.21650596,0
959,0.21842316,0
960,0.2169776,0
961,0.22877903,0
962,0.228735,0
963,0.22187367,0
964,0.21674202,0
965,0.21650377,0
966,0.22735019,0
967,0.2284061,0
968,0.22632971,0
969,0.21421467,0
970,0.23202701,0
971,0.19717194,0
972,0.20927869,0
973,0.20820966,0
974,0.23299626,0
975,0.20983937,0
976,0.22979394,0
977,0.20651665,0
978,0.21778427,0
979,0.197552,0
980,0.23315893,0
981,0.21092819,0
982,0.19579859,0
983,0.2194461,0
984,0.22232424,0
985,0.21848719,0
986,0.22925031,0
987,0.2071125,0
988,0.21704565,0
989,0.22222172,0
990,0.21882235,0
991,0.21040486,0
992,0.21397968,0
993,0.21796425,0
994,0.23855467,0
995,0.22402504,0
996,0.21046253,0
997,0.22513008,0
998,0.22235,0
999,0.2140851,0
1000,0.22227983,0
1001,0.21198146,0
1002,0.21098231,0
1003,0.20632184,0
1004,0.22321863,0
1005,0.2092077,0
1006,0.21996467,0
1007,0.21015494,0
1008,0.22167794,0
1009,0.20935427,0
1010,0.2089316,0
1011,0.21755746,0
1012,0.21205126,0
1013,0.2304842,0
1014,0.2153536,0
1015,0.23336148,0
1016,0.19876118,0
1017,0.21331786,0
1018,0.21433902,0
1019,0.22109461,0
1020,0.22165649,0
1021,0.202312,0
1022,0.2304509,0
1023,0.21853133,0
1024,0.21430252,0
1025,0.20106927,0
1026,0.21676491,0
1027,0.21041708,0
1028,0.21198285,0
1029,0.21058741,0
1030,0.20562553,0
1031,0.21760039,0
1032,0.22006981,0
1033,0.23020306,0
1034,0.20606895,0
1035,0.21496521,0
1036,0.21884882,0
1037,0.21049237,0
1038,0.20499182,0
1039,0.2155839,0
1040,0.21332966,0
1041,0.21754582,0
1042,0.20967749,0
1043,0.2101964,0
1044,0.22329378,0
1045,0.23036924,0
1046,0.2148439,0
1047,0.21863233,0
1048,0.21077104,0
1049,0.2131996,0
1050,0.21342015,0
1051,0.21718054,0
1052,0.21879564,0
1053,0.21712534,0
1054,0.20869206,0
1055,0.21288429,0
1056,0.2249553,0
1057,0.21685655,0
1058,0.213619,0
1059,0.22551802,0
1060,0.22528386,0
1061,0.23052816,0
1062,0.2270114,0
1063,0.23090892,0
1064,0.22131482,0
1065,0.22005506,0
1066,0.21514952,0
1067,0.20155223,0
1068,0.22224939,0
1069,0.21597086,0
1070,0.21088839,0
1071,0.21738449,0
1072,0.22912906,0
1073,0.22444426,0
1074,0.21393299,0
1075,0.20623992,0
1076,0.21634479,0
1077,0.20925398,0
1078,0.21818955,0
1079,0.19638711,0
1080,0.21764424,0
1081,0.19671826,0
1082,0.22374153,0
1083,0.20775123,0
1084,0.21455112,0
1085,0.21485944,0
1086,0.21850829,0
1087,0.21531697,0
1088,0.22091053,0
1089,0.22757064,0
1090,0.19899634,0
1091,0.22601484,0
1092,0.20895076,0
1093,0.22175293,0
1094,0.21512341,0
1095,0.22339173,0
1096,0.2204928,0
1097,0.20468338,0
1098,0.21526201,0
1099,0.21572438,0
1100,0.21724246,0
1101,0.21322112,0
1102,0.23012976,0
1103,0.20490141,0
1104,0.21317616,0
1105,0.21734391,0
1106,0.22131276,0
1107,0.21610017,0
1108,0.20839377,0
1109,0.21233396,0
1110,0.21856575,0
1111,0.21370402,0
1112,0.21856366,0
1113,0.2223959,0
1114,0.22142716,0
1115,0.21811719,0
1116,0.21835466,0
1117,0.21064095,0
1118,0.21502395,0
1119,0.22778772,0
1120,0.22122581,0
1121,0.21022256,0
1122,0.21400468,0
1123,0.21765254,0
1124,0.21724795,0
1125,0.2113812,0
1126,0.21691494,0
1127,0.22121254,0
1128,0.21293493,0
1129,0.22818218,0
1130,0.21993494,0
1131,0.2269424,0
1132,0.21238218,0
1133,0.22171357,0
1134,0.21035261,0
1135,0.21583965,0
1136,0.19607082,0
1137,0.22765651,0
1138,0.22046459,0
1139,0.22152606,0
1140,0.1992302,0
1141,0.23677039,0
1142,0.2136232,0
1143,0.20427465,0
1144,0.20961812,0
1145,0.22563052,0
1146,0.23684059,0
1147,0.24844383,0
1148,0.21588431,0
1149,0.21001653,0
1150,0.22634982,0
1151,0.20964947,0
1152,0.22393905,0
1153,0.20957425,0
1154,0.21785502,0
1155,0.21186654,0
1156,0.17546985,0
1157,0.20640269,0
1158,0.22771895,0
1159,0.22216277,0
1160,0.20765238,0
1161,0.20772186,0
1162,0.21601908,0
1163,0.2210414,0
1164,0.22661927,0
1165,0.2232364,0
1166,0.21363173,0
1167,0.21134964,0
1168,0.2235407,0
1169,0.22267833,0
1170,0.2238409,0
1171,0.21799575,0
1172,0.21244507,0
1173,0.2230196,0
1174,0.22722292,0
1175,0.22362249,0
1176,0.22166805,0
1177,0.21661015,0
1178,0.22351669,0
1179,0.2215855,0
1180,0.21938244,0
1181,0.21469437,0
1182,0.22273384,0
1183,0.2107822,0
1184,0.21725093,0
1185,0.2224093,0
1186,0.24621944,0
1187,0.21866189,0
1188,0.22973739,0
1189,0.21164253,0
1190,0.21444146,0
1191,0.22093344,0
1192,0.21377873,0
1193,0.21789141,0
1194,0.21880226,0
1195,0.21043864,0
1196,0.20498832,0
1197,0.21936145,0
1198,0.21938737,0
1199,0.21726623,0
1200,0.22344771,0
1201,0.2240382,0
1202,0.21681653,0
1203,0.2237627,0
1204,0.22035849,0
1205,0.22007015,0
1206,0.22198617,0
1207,0.22103179,0
1208,0.21963964,0
1209,0.21078494,0
1210,0.21075979,0
1211,0.21104956,0
1212,0.21956776,0
1213,0.20040496,0
1214,0.21706395,0
1215,0.22223912,0
1216,0.22110525,0
1217,0.20849238,0
1218,0.21888216,0
1219,0.21890321,0
1220,0.22629176,0
1221,0.21081507,0
1222,0.2329359,0
1223,0.21218574,0
1224,0.1978632,0
1225,0.22320263,0
1226,0.23828112,0
1227,0.21422063,0
1228,0.2072906,0
1229,0.23408508,0
1230,0.21877146,0
1231,0.21389492,0
1232,0.22022069,0
1233,0.21916519,0
1234,0.21519457,0
1235,0.22339693,0
1236,0.2162712,0
1237,0.22190955,0
1238,0.21950355,0
1239,0.21912102,0
1240,0.21320489,0
1241,0.21912315,0
1242,0.21898913,0
1243,0.23045392,0
1244,0.21867251,0
1245,0.2168335,0
1246,0.21283948,0
1247,0.22283469,0
1248,0.21261768,0
1249,0.21085171,0
1250,0.22371875,0
1251,0.2364647,0
1252,0.20732379,0
1253,0.21979712,0
1254,0.22402969,0
1255,0.21183796,0
1256,0.21009307,0
1257,0.21845077,0
1258,0.21433368,0
1259,0.23516779,0
1260,0.21150053,0
1261,0.23496115,0
1262,0.21962133,0
1263,0.21616474,0
1264,0.21189609,0
1265,0.21539931,0
1266,0.2234072,0
1267,0.22195597,0
1268,0.22655924,0
1269,0.20835939,0
1270,0.20660079,0
1271,0.20466451,0
1272,0.19976346,0
1273,0.22063899,0
1274,0.21229587,0
1275,0.21611758,0
1276,0.19078772,0
1277,0.2220454,0
1278,0.24918567,0
1279,0.24157575,0
1280,0.21668744,0
1281,0.19317278,0
1282,0.19555904,0
1283,0.19412892,0
1284,0.18511751,0
1285,0.19379604,0
1286,0.2040463,0
1287,0.19275697,0
1288,0.18778837,0
1289,0.19512919,0
1290,0.19016777,0
1291,0.19902955,0
1292,0.19702454,0
1293,0.19356374,0
1294,0.20112503,0
1295,0.19368891,0
1296,0.20519006,0
1297,0.20278466,0
1298,0.20529161,0
1299,0.17034692,0
1300,0.19631189,0
1301,0.20918314,0
1302,0.19491948,0
1303,0.20263629,0
1304,0.18875535,0
1305,0.21121632,0
1306,0.19189794,0
1307,0.19825993,0
1308,0.19306941,0
1309,0.1966797,0
1310,0.18932019,0
1311,0.17479484,0
1312,0.2052952,0
1313,0.19302529,0
1314,0.19318467,0
1315,0.18727362,0
1316,0.19564371,0
1317,0.20264721,0
1318,0.1942042,0
1319,0.20555523,0
1320,0.19742768,0
1321,0.19627231,0
1322,0.19754583,0
1323,0.20575403,0
1324,0.19499087,0
1325,0.19986874,0
1326,0.2009007,0
1327,0.19829944,0
1328,0.193751,0
1329,0.18411624,0
1330,0.2021331,0
1331,0.18687896,0
1332,0.20099293,0
1333,0.2075479,0
1334,0.21315418,0
1335,0.19016232,0
1336,0.20152278,0
1337,0.20987883,0
1338,0.20824973,0
1339,0.17561214,0
1340,0.2073781,0
1341,0.20877123,0
1342,0.22915292,0
1343,0.18991981,0
1344,0.19497263,0
1345,0.18650699,0
1346,0.20916347,0
1347,0.2034492,0
1348,0.18423617,0
1349,0.19553189,0
1350,0.19859503,0
1351,0.20896767,0
1352,0.19488621,0
1353,0.193031,0
1354,0.20384696,0
1355,0.22148986,0
1356,0.20652436,0
1357,0.20584331,0
1358,0.1912955,0
1359,0.19230513,0
1360,0.21406417,0
1361,0.19915383,0
1362,0.20257096,0
1363,0.21818474,0
